unita,aria,acqua,potenza,ct,termico
LB,2,19,15.56,No,No
LB,2,20,15.56,No,No
LB,2,21,15.56,No,No
LB,2,22,15.56,No,No
LB,2,23,15.56,No,No
LB,2,24,15.56,No,No
LB,2,25,15.56,No,No
LB,2,26,15.56,No,No
LB,2,27,15.56,No,No
LB,2,28,15.56,No,No
LB,2,29,15.56,No,No
LB,2,30,15.56,No,No
LB,2,31,15.56,No,No
LB,2,32,15.56,No,No
LB,2,33,15.56,No,No
LB,2,34,15.56,No,No
LB,2,35,15.56,No,No
LB,2,36,15.56,No,No
LB,2,37,15.56,No,No
LB,2,38,15.56,No,No
LB,2,39,15.56,No,No
LB,2,40,15.56,No,No
LB,3,-10,15.16,No,No
LB,3,-9,15.21,No,No
LB,3,-8,15.25,No,No
LB,3,-7,15.3,No,No
LB,3,-6,15.3,No,No
LB,3,-5,15.3,No,No
LB,3,-4,15.34,No,No
LB,3,-3,15.39,No,No
LB,3,-2,15.43,No,No
LB,3,-1,15.5,No,No
LB,3,0,15.56,No,No
LB,3,1,15.56,No,No
LB,3,2,15.56,No,No
LB,3,3,15.56,No,No
LB,3,4,15.56,No,No
LB,3,5,15.56,No,No
LB,3,6,15.56,No,No
LB,3,7,15.56,No,No
LB,3,8,15.56,No,No
LB,3,9,15.56,No,No
LB,3,10,15.56,No,No
LB,3,11,15.56,No,No
LB,3,12,15.56,No,No
LB,3,13,15.56,No,No
LB,3,14,15.56,No,No
LB,3,15,15.56,No,No
LB,3,16,15.56,No,No
LB,3,17,15.56,No,No
LB,3,18,15.56,No,No
LB,3,19,15.56,No,No
LB,3,20,15.56,No,No
LB,3,21,15.56,No,No
LB,3,22,15.56,No,No
LB,3,23,15.56,No,No
LB,3,24,15.56,No,No
LB,3,25,15.56,No,No
LB,3,26,15.56,No,No
LB,3,27,15.56,No,No
LB,3,28,15.56,No,No
LB,3,29,15.56,No,No
LB,3,30,15.56,No,No
LB,3,31,15.56,No,No
LB,3,32,15.56,No,No
LB,3,33,15.56,No,No
LB,3,34,15.56,No,No
LB,3,35,15.56,No,No
LB,3,36,15.56,No,No
LB,3,37,15.56,No,No
LB,3,38,15.56,No,No
LB,3,39,15.56,No,No
LB,3,40,15.56,No,No
LB,4,-10,15.16,No,No
LB,4,-9,15.21,No,No
LB,4,-8,15.25,No,No
LB,4,-7,15.3,No,No
LB,4,-6,15.3,No,No
LB,4,-5,15.3,No,No
LB,4,-4,15.34,No,No
LB,4,-3,15.39,No,No
LB,4,-2,15.43,No,No
LB,4,-1,15.5,No,No
LB,4,0,15.56,No,No
LB,4,1,15.56,No,No
LB,4,2,15.56,No,No
LB,4,3,15.56,No,No
LB,4,4,15.56,No,No
LB,4,5,15.56,No,No
LB,4,6,15.56,No,No
LB,4,7,15.56,No,No
LB,4,8,15.56,No,No
LB,4,9,15.56,No,No
LB,4,10,15.56,No,No
LB,4,11,15.56,No,No
LB,4,12,15.56,No,No
LB,4,13,15.56,No,No
LB,4,14,15.56,No,No
LB,4,15,15.56,No,No
LB,4,16,15.56,No,No
LB,4,17,15.56,No,No
LB,4,18,15.56,No,No
LB,4,19,15.56,No,No
LB,4,20,15.56,No,No
LB,4,21,15.56,No,No
LB,4,22,15.56,No,No
LB,4,23,15.56,No,No
LB,4,24,15.56,No,No
LB,4,25,15.56,No,No
LB,4,26,15.56,No,No
LB,4,27,15.56,No,No
LB,4,28,15.56,No,No
LB,4,29,15.56,No,No
LB,4,30,15.56,No,No
LB,4,31,15.56,No,No
LB,4,32,15.56,No,No
LB,4,33,15.56,No,No
LB,4,34,15.56,No,No
LB,4,35,15.56,No,No
LB,4,36,15.56,No,No
LB,4,37,15.56,No,No
LB,4,38,15.56,No,No
LB,4,39,15.56,No,No
LB,4,40,15.56,No,No
LB,5,-10,15.16,No,No
LB,5,-9,15.21,No,No
LB,5,-8,15.25,No,No
LB,5,-7,15.3,No,No
LB,5,-6,15.3,No,No
LB,5,-5,15.3,No,No
LB,5,-4,15.34,No,No
LB,5,-3,15.39,No,No
LB,5,-2,15.43,No,No
LB,5,-1,15.5,No,No
LB,5,0,15.56,No,No
LB,5,1,15.56,No,No
LB,5,2,15.56,No,No
LB,5,3,15.56,No,No
LB,5,4,15.56,No,No
LB,5,5,15.56,No,No
LB,5,6,15.56,No,No
LB,5,7,15.56,No,No
LB,5,8,15.56,No,No
LB,5,9,15.56,No,No
LB,5,10,15.56,No,No
LB,5,11,15.56,No,No
LB,5,12,15.56,No,No
LB,5,13,15.56,No,No
LB,5,14,15.56,No,No
LB,5,15,15.56,No,No
LB,5,16,15.56,No,No
LB,5,17,15.56,No,No
LB,5,18,15.56,No,No
LB,5,19,15.56,No,No
LB,5,20,15.56,No,No
LB,5,21,15.56,No,No
LB,5,22,15.56,No,No
LB,5,23,15.56,No,No
LB,5,24,15.56,No,No
LB,5,25,15.56,No,No
LB,5,26,15.56,No,No
LB,5,27,15.56,No,No
LB,5,28,15.56,No,No
LB,5,29,15.56,No,No
LB,5,30,15.56,No,No
LB,5,31,15.56,No,No
LB,5,32,15.56,No,No
LB,5,33,15.56,No,No
LB,5,34,15.56,No,No
LB,5,35,15.56,No,No
LB,5,36,15.56,No,No
LB,5,37,15.56,No,No
LB,5,38,15.56,No,No
LB,5,39,15.56,No,No
LB,5,40,15.56,No,No
LB,6,-10,15.16,No,No
LB,6,-9,15.21,No,No
LB,6,-8,15.25,No,No
LB,6,-7,15.3,No,No
LB,6,-6,15.3,No,No
LB,6,-5,15.3,No,No
LB,6,-4,15.34,No,No
LB,6,-3,15.39,No,No
LB,6,-2,15.43,No,No
LB,6,-1,15.5,No,No
LB,6,0,15.56,No,No
LB,6,1,15.56,No,No
LB,6,2,15.56,No,No
LB,6,3,15.56,No,No
LB,6,4,15.56,No,No
LB,6,5,15.56,No,No
LB,6,6,15.56,No,No
LB,6,7,15.56,No,No
LB,6,8,15.56,No,No
LB,6,9,15.56,No,No
LB,6,10,15.56,No,No
LB,6,11,15.56,No,No
LB,6,12,15.56,No,No
LB,6,13,15.56,No,No
LB,6,14,15.56,No,No
LB,6,15,15.56,No,No
LB,6,16,15.56,No,No
LB,6,17,15.56,No,No
LB,6,18,15.56,No,No
LB,6,19,15.56,No,No
LB,6,20,15.56,No,No
LB,6,21,15.56,No,No
LB,6,22,15.56,No,No
LB,6,23,15.56,No,No
LB,6,24,15.56,No,No
LB,6,25,15.56,No,No
LB,6,26,15.56,No,No
LB,6,27,15.56,No,No
LB,6,28,15.56,No,No
LB,6,29,15.56,No,No
LB,6,30,15.56,No,No
LB,6,31,15.56,No,No
LB,6,32,15.56,No,No
LB,6,33,15.56,No,No
LB,6,34,15.56,No,No
LB,6,35,15.56,No,No
LB,6,36,15.56,No,No
LB,6,37,15.56,No,No
LB,6,38,15.56,No,No
LB,6,39,15.56,No,No
LB,6,40,15.56,No,No
LB,7,-10,15.16,No,No
LB,7,-9,15.21,No,No
LB,7,-8,15.25,No,No
LB,7,-7,15.3,No,No
LB,7,-6,15.3,No,No
LB,7,-5,15.3,No,No
LB,7,-4,15.34,No,No
LB,7,-3,15.39,No,No
LB,7,-2,15.43,No,No
LB,7,-1,15.5,No,No
LB,7,0,15.56,No,No
LB,7,1,15.56,No,No
LB,7,2,15.56,No,No
LB,7,3,15.56,No,No
LB,7,4,15.56,No,No
LB,7,5,15.56,No,No
LB,7,6,15.56,No,No
LB,7,7,15.56,No,No
LB,7,8,15.56,No,No
LB,7,9,15.56,No,No
LB,7,10,15.56,No,No
LB,7,11,15.56,No,No
LB,7,12,15.56,No,No
LB,7,13,15.56,No,No
LB,7,14,15.56,No,No
LB,7,15,15.56,No,No
LB,7,16,15.56,No,No
LB,7,17,15.56,No,No
LB,7,18,15.56,No,No
LB,7,19,15.56,No,No
LB,7,20,15.56,No,No
LB,7,21,15.56,No,No
LB,7,22,15.56,No,No
LB,7,23,15.56,No,No
LB,7,24,15.56,No,No
LB,7,25,15.56,No,No
LB,7,26,15.56,No,No
LB,7,27,15.56,No,No
LB,7,28,15.56,No,No
LB,7,29,15.56,No,No
LB,7,30,15.56,No,No
LB,7,31,15.56,No,No
LB,7,32,15.56,No,No
LB,7,33,15.56,No,No
LB,7,34,15.56,No,No
LB,7,35,15.56,No,No
LB,7,36,15.56,No,No
LB,7,37,15.56,No,No
LB,7,38,15.56,No,No
LB,7,39,15.56,No,No
LB,7,40,15.56,No,No
LB,8,-10,15.16,No,No
LB,8,-9,15.21,No,No
LB,8,-8,15.25,No,No
LB,8,-7,15.3,No,No
LB,8,-6,15.3,No,No
LB,8,-5,15.3,No,No
LB,8,-4,15.34,No,No
LB,8,-3,15.39,No,No
LB,8,-2,15.43,No,No
LB,8,-1,15.5,No,No
LB,8,0,15.56,No,No
LB,8,1,15.56,No,No
LB,8,2,15.56,No,No
LB,8,3,15.56,No,No
LB,8,4,15.56,No,No
LB,8,5,15.56,No,No
LB,8,6,15.56,No,No
LB,8,7,15.56,No,No
LB,8,8,15.56,No,No
LB,8,9,15.56,No,No
LB,8,10,15.56,No,No
LB,8,11,15.56,No,No
LB,8,12,15.56,No,No
LB,8,13,15.56,No,No
LB,8,14,15.56,No,No
LB,8,15,15.56,No,No
LB,8,16,15.56,No,No
LB,8,17,15.56,No,No
LB,8,18,15.56,No,No
LB,8,19,15.56,No,No
LB,8,20,15.56,No,No
LB,8,21,15.56,No,No
LB,8,22,15.56,No,No
LB,8,23,15.56,No,No
LB,8,24,15.56,No,No
LB,8,25,15.56,No,No
LB,8,26,15.56,No,No
LB,8,27,15.56,No,No
LB,8,28,15.56,No,No
LB,8,29,15.56,No,No
LB,8,30,15.56,No,No
LB,8,31,15.56,No,No
LB,8,32,15.56,No,No
LB,8,33,15.56,No,No
LB,8,34,15.56,No,No
LB,8,35,15.56,No,No
LB,8,36,15.56,No,No
LB,8,37,15.56,No,No
LB,8,38,15.56,No,No
LB,8,39,15.56,No,No
LB,8,40,15.56,No,No
LB,9,-10,15.16,No,No
LB,9,-9,15.21,No,No
LB,9,-8,15.25,No,No
LB,9,-7,15.3,No,No
LB,9,-6,15.3,No,No
LB,9,-5,15.3,No,No
LB,9,-4,15.34,No,No
LB,9,-3,15.39,No,No
LB,9,-2,15.43,No,No
LB,9,-1,15.5,No,No
LB,9,0,15.56,No,No
LB,9,1,15.56,No,No
LB,9,2,15.56,No,No
LB,9,3,15.56,No,No
LB,9,4,15.56,No,No
LB,9,5,15.56,No,No
LB,9,6,15.56,No,No
LB,9,7,15.56,No,No
LB,9,8,15.56,No,No
LB,9,9,15.56,No,No
LB,9,10,15.56,No,No
LB,9,11,15.56,No,No
LB,9,12,15.56,No,No
LB,9,13,15.56,No,No
LB,9,14,15.56,No,No
LB,9,15,15.56,No,No
LB,9,16,15.56,No,No
LB,9,17,15.56,No,No
LB,9,18,15.56,No,No
LB,9,19,15.56,No,No
LB,9,20,15.56,No,No
LB,9,21,15.56,No,No
LB,9,22,15.56,No,No
LB,9,23,15.56,No,No
LB,9,24,15.56,No,No
LB,9,25,15.56,No,No
LB,9,26,15.56,No,No
LB,9,27,15.56,No,No
LB,9,28,15.56,No,No
LB,9,29,15.56,No,No
LB,9,30,15.56,No,No
LB,9,31,15.56,No,No
LB,9,32,15.56,No,No
LB,9,33,15.56,No,No
LB,9,34,15.56,No,No
LB,9,35,15.56,No,No
LB,9,36,15.56,No,No
LB,9,37,15.56,No,No
LB,9,38,15.56,No,No
LB,9,39,15.56,No,No
LB,9,40,15.56,No,No
LB,10,-10,15.16,No,No
LB,10,-9,15.21,No,No
LB,10,-8,15.25,No,No
LB,10,-7,15.3,No,No
LB,10,-6,15.3,No,No
LB,10,-5,15.3,No,No
LB,10,-4,15.34,No,No
LB,10,-3,15.39,No,No
LB,10,-2,15.43,No,No
LB,10,-1,15.5,No,No
LB,10,0,15.56,No,No
LB,10,1,15.56,No,No
LB,10,2,15.56,No,No
LB,10,3,15.56,No,No
LB,10,4,15.56,No,No
LB,10,5,15.56,No,No
LB,10,6,15.56,No,No
LB,10,7,15.56,No,No
LB,10,8,15.56,No,No
LB,10,9,15.56,No,No
LB,10,10,15.56,No,No
LB,10,11,15.56,No,No
LB,10,12,15.56,No,No
LB,10,13,15.56,No,No
LB,10,14,15.56,No,No
LB,10,15,15.56,No,No
LB,10,16,15.56,No,No
LB,10,17,15.56,No,No
LB,10,18,15.56,No,No
LB,10,19,15.56,No,No
LB,10,20,15.56,No,No
LB,10,21,15.56,No,No
LB,10,22,15.56,No,No
LB,10,23,15.56,No,No
LB,10,24,15.56,No,No
LB,10,25,15.56,No,No
LB,10,26,15.56,No,No
LB,10,27,15.56,No,No
LB,10,28,15.56,No,No
LB,10,29,15.56,No,No
LB,10,30,15.56,No,No
LB,10,31,15.56,No,No
LB,10,32,15.56,No,No
LB,10,33,15.56,No,No
LB,10,34,15.56,No,No
LB,10,35,15.56,No,No
LB,10,36,15.56,No,No
LB,10,37,15.56,No,No
LB,10,38,15.56,No,No
LB,10,39,15.56,No,No
LB,10,40,15.56,No,No
LB,11,-10,15.16,No,No
LB,11,-9,15.21,No,No
LB,11,-8,15.25,No,No
LB,11,-7,15.3,No,No
LB,11,-6,15.3,No,No
LB,11,-5,15.3,No,No
LB,11,-4,15.34,No,No
LB,11,-3,15.39,No,No
LB,11,-2,15.43,No,No
LB,11,-1,15.5,No,No
LB,11,0,15.56,No,No
LB,11,1,15.56,No,No
LB,11,2,15.56,No,No
LB,11,3,15.56,No,No
LB,11,4,15.56,No,No
LB,11,5,15.56,No,No
LB,11,6,15.56,No,No
LB,11,7,15.56,No,No
LB,11,8,15.56,No,No
LB,11,9,15.56,No,No
LB,11,10,15.56,No,No
LB,11,11,15.56,No,No
LB,11,12,15.56,No,No
LB,11,13,15.56,No,No
LB,11,14,15.56,No,No
LB,11,15,15.56,No,No
LB,11,16,15.56,No,No
LB,11,17,15.56,No,No
LB,11,18,15.56,No,No
LB,11,19,15.56,No,No
LB,11,20,15.56,No,No
LB,11,21,15.56,No,No
LB,11,22,15.56,No,No
LB,11,23,15.56,No,No
LB,11,24,15.56,No,No
LB,11,25,15.56,No,No
LB,11,26,15.56,No,No
LB,11,27,15.56,No,No
LB,11,28,15.56,No,No
LB,11,29,15.56,No,No
LB,11,30,15.56,No,No
LB,11,31,15.56,No,No
LB,11,32,15.56,No,No
LB,11,33,15.56,No,No
LB,11,34,15.56,No,No
LB,11,35,15.56,No,No
LB,11,36,15.56,No,No
LB,11,37,15.56,No,No
LB,11,38,15.56,No,No
LB,11,39,15.56,No,No
LB,11,40,15.56,No,No
LB,12,-10,15.16,No,No
LB,12,-9,15.21,No,No
LB,12,-8,15.25,No,No
LB,12,-7,15.3,No,No
LB,12,-6,15.3,No,No
LB,12,-5,15.3,No,No
LB,12,-4,15.34,No,No
LB,12,-3,15.39,No,No
LB,12,-2,15.43,No,No
LB,12,-1,15.5,No,No
LB,12,0,15.56,No,No
LB,12,1,15.56,No,No
LB,12,2,15.56,No,No
LB,12,3,15.56,No,No
LB,12,4,15.56,No,No
LB,12,5,15.56,No,No
LB,12,6,15.56,No,No
LB,12,7,15.56,No,No
LB,12,8,15.56,No,No
LB,12,9,15.56,No,No
LB,12,10,15.56,No,No
LB,12,11,15.56,No,No
LB,12,12,15.56,No,No
LB,12,13,15.56,No,No
LB,12,14,15.56,No,No
LB,12,15,15.56,No,No
LB,12,16,15.56,No,No
LB,12,17,15.56,No,No
LB,12,18,15.56,No,No
LB,12,19,15.56,No,No
LB,12,20,15.56,No,No
LB,12,21,15.56,No,No
LB,12,22,15.56,No,No
LB,12,23,15.56,No,No
LB,12,24,15.56,No,No
LB,12,25,15.56,No,No
LB,12,26,15.56,No,No
LB,12,27,15.56,No,No
LB,12,28,15.56,No,No
LB,12,29,15.56,No,No
LB,12,30,15.56,No,No
LB,12,31,15.56,No,No
LB,12,32,15.56,No,No
LB,12,33,15.56,No,No
LB,12,34,15.56,No,No
LB,12,35,15.56,No,No
LB,12,36,15.56,No,No
LB,12,37,15.56,No,No
LB,12,38,15.56,No,No
LB,12,39,15.56,No,No
LB,12,40,15.56,No,No
LB,13,-10,15.16,No,No
LB,13,-9,15.21,No,No
LB,13,-8,15.25,No,No
LB,13,-7,15.3,No,No
LB,13,-6,15.3,No,No
LB,13,-5,15.3,No,No
LB,13,-4,15.34,No,No
LB,13,-3,15.39,No,No
LB,13,-2,15.43,No,No
LB,13,-1,15.5,No,No
LB,13,0,15.56,No,No
LB,13,1,15.56,No,No
LB,13,2,15.56,No,No
LB,13,3,15.56,No,No
LB,13,4,15.56,No,No
LB,13,5,15.56,No,No
LB,13,6,15.56,No,No
LB,13,7,15.56,No,No
LB,13,8,15.56,No,No
LB,13,9,15.56,No,No
LB,13,10,15.56,No,No
LB,13,11,15.56,No,No
LB,13,12,15.56,No,No
LB,13,13,15.56,No,No
LB,13,14,15.56,No,No
LB,13,15,15.56,No,No
LB,13,16,15.56,No,No
LB,13,17,15.56,No,No
LB,13,18,15.56,No,No
LB,13,19,15.56,No,No
LB,13,20,15.56,No,No
LB,13,21,15.56,No,No
LB,13,22,15.56,No,No
LB,13,23,15.56,No,No
LB,13,24,15.56,No,No
LB,13,25,15.56,No,No
LB,13,26,15.56,No,No
LB,13,27,15.56,No,No
LB,13,28,15.56,No,No
LB,13,29,15.56,No,No
LB,13,30,15.56,No,No
LB,13,31,15.56,No,No
LB,13,32,15.56,No,No
LB,13,33,15.56,No,No
LB,13,34,15.56,No,No
LB,13,35,15.56,No,No
LB,13,36,15.56,No,No
LB,13,37,15.56,No,No
LB,13,38,15.56,No,No
LB,13,39,15.56,No,No
LB,13,40,15.56,No,No
LB,14,-10,15.16,No,No
LB,14,-9,15.16,No,No
LB,14,-8,15.16,No,No
LB,14,-7,15.16,No,No
LB,14,-6,15.23,No,No
LB,14,-5,15.3,No,No
LB,14,-4,15.34,No,No
LB,14,-3,15.39,No,No
LB,14,-2,15.43,No,No
LB,14,-1,15.5,No,No
LB,14,0,15.56,No,No
LB,14,1,15.56,No,No
LB,14,2,15.56,No,No
LB,14,3,15.56,No,No
LB,14,4,15.56,No,No
LB,14,5,15.56,No,No
LB,14,6,15.56,No,No
LB,14,7,15.56,No,No
LB,14,8,15.56,No,No
LB,14,9,15.56,No,No
LB,14,10,15.56,No,No
LB,14,11,15.56,No,No
LB,14,12,15.56,No,No
LB,14,13,15.56,No,No
LB,14,14,15.56,No,No
LB,14,15,15.56,No,No
LB,14,16,15.56,No,No
LB,14,17,15.56,No,No
LB,14,18,15.56,No,No
LB,14,19,15.56,No,No
LB,14,20,15.56,No,No
LB,14,21,15.56,No,No
LB,14,22,15.56,No,No
LB,14,23,15.56,No,No
LB,14,24,15.56,No,No
LB,14,25,15.56,No,No
LB,14,26,15.56,No,No
LB,14,27,15.56,No,No
LB,14,28,15.56,No,No
LB,14,29,15.56,No,No
LB,14,30,15.56,No,No
LB,14,31,15.56,No,No
LB,14,32,15.56,No,No
LB,14,33,15.56,No,No
LB,14,34,15.56,No,No
LB,14,35,15.56,No,No
LB,14,36,15.56,No,No
LB,14,37,15.56,No,No
LB,14,38,15.56,No,No
LB,14,39,15.56,No,No
LB,14,40,15.56,No,No
LB,15,-10,15.16,No,No
LB,15,-9,15.16,No,No
LB,15,-8,15.16,No,No
LB,15,-7,15.16,No,No
LB,15,-6,15.23,No,No
LB,15,-5,15.3,No,No
LB,15,-4,15.34,No,No
LB,15,-3,15.39,No,No
LB,15,-2,15.43,No,No
LB,15,-1,15.5,No,No
LB,15,0,15.56,No,No
LB,15,1,15.56,No,No
LB,15,2,15.56,No,No
LB,15,3,15.56,No,No
LB,15,4,15.56,No,No
LB,15,5,15.56,No,No
LB,15,6,15.56,No,No
LB,15,7,15.56,No,No
LB,15,8,15.56,No,No
LB,15,9,15.56,No,No
LB,15,10,15.56,No,No
LB,15,11,15.56,No,No
LB,15,12,15.56,No,No
LB,15,13,15.56,No,No
LB,15,14,15.56,No,No
LB,15,15,15.56,No,No
LB,15,16,15.56,No,No
LB,15,17,15.56,No,No
LB,15,18,15.56,No,No
LB,15,19,15.56,No,No
LB,15,20,15.56,No,No
LB,15,21,15.56,No,No
LB,15,22,15.56,No,No
LB,15,23,15.56,No,No
LB,15,24,15.56,No,No
LB,15,25,15.56,No,No
LB,15,26,15.56,No,No
LB,15,27,15.56,No,No
LB,15,28,15.56,No,No
LB,15,29,15.56,No,No
LB,15,30,15.56,No,No
LB,15,31,15.56,No,No
LB,15,32,15.56,No,No
LB,15,33,15.56,No,No
LB,15,34,15.56,No,No
LB,15,35,15.56,No,No
LB,15,36,15.56,No,No
LB,15,37,15.56,No,No
LB,15,38,15.56,No,No
LB,15,39,15.56,No,No
LB,15,40,15.56,No,No
LB,16,-10,15.03,No,No
LB,16,-9,15.07,No,No
LB,16,-8,15.12,No,No
LB,16,-7,15.16,No,No
LB,16,-6,15.23,No,No
LB,16,-5,15.3,No,No
LB,16,-4,15.34,No,No
LB,16,-3,15.39,No,No
LB,16,-2,15.43,No,No
LB,16,-1,15.5,No,No
LB,16,0,15.56,No,No
LB,16,1,15.56,No,No
LB,16,2,15.56,No,No
LB,16,3,15.56,No,No
LB,16,4,15.56,No,No
LB,16,5,15.56,No,No
LB,16,6,15.56,No,No
LB,16,7,15.56,No,No
LB,16,8,15.56,No,No
LB,16,9,15.56,No,No
LB,16,10,15.56,No,No
LB,16,11,15.56,No,No
LB,16,12,15.56,No,No
LB,16,13,15.56,No,No
LB,16,14,15.56,No,No
LB,16,15,15.56,No,No
LB,16,16,15.56,No,No
LB,16,17,15.56,No,No
LB,16,18,15.56,No,No
LB,16,19,15.56,No,No
LB,16,20,15.56,No,No
LB,16,21,15.56,No,No
LB,16,22,15.56,No,No
LB,16,23,15.56,No,No
LB,16,24,15.56,No,No
LB,16,25,15.56,No,No
LB,16,26,15.56,No,No
LB,16,27,15.56,No,No
LB,16,28,15.56,No,No
LB,16,29,15.56,No,No
LB,16,30,15.56,No,No
LB,16,31,15.56,No,No
LB,16,32,15.56,No,No
LB,16,33,15.56,No,No
LB,16,34,15.56,No,No
LB,16,35,15.56,No,No
LB,16,36,15.56,No,No
LB,16,37,15.56,No,No
LB,16,38,15.56,No,No
LB,16,39,15.56,No,No
LB,16,40,15.56,No,No
LB,17,-10,15.03,No,No
LB,17,-9,15.07,No,No
LB,17,-8,15.12,No,No
LB,17,-7,15.16,No,No
LB,17,-6,15.23,No,No
LB,17,-5,15.3,No,No
LB,17,-4,15.34,No,No
LB,17,-3,15.39,No,No
LB,17,-2,15.43,No,No
LB,17,-1,15.5,No,No
LB,17,0,15.56,No,No
LB,17,1,15.56,No,No
LB,17,2,15.56,No,No
LB,17,3,15.56,No,No
LB,17,4,15.56,No,No
LB,17,5,15.56,No,No
LB,17,6,15.56,No,No
LB,17,7,15.56,No,No
LB,17,8,15.56,No,No
LB,17,9,15.56,No,No
LB,17,10,15.56,No,No
LB,17,11,15.56,No,No
LB,17,12,15.56,No,No
LB,17,13,15.56,No,No
LB,17,14,15.56,No,No
LB,17,15,15.56,No,No
LB,17,16,15.56,No,No
LB,17,17,15.56,No,No
LB,17,18,15.56,No,No
LB,17,19,15.56,No,No
LB,17,20,15.56,No,No
LB,17,21,15.56,No,No
LB,17,22,15.56,No,No
LB,17,23,15.56,No,No
LB,17,24,15.56,No,No
LB,17,25,15.56,No,No
LB,17,26,15.56,No,No
LB,17,27,15.56,No,No
LB,17,28,15.56,No,No
LB,17,29,15.56,No,No
LB,17,30,15.56,No,No
LB,17,31,15.56,No,No
LB,17,32,15.56,No,No
LB,17,33,15.56,No,No
LB,17,34,15.56,No,No
LB,17,35,15.56,No,No
LB,17,36,15.56,No,No
LB,17,37,15.56,No,No
LB,17,38,15.56,No,No
LB,17,39,15.56,No,No
LB,17,40,15.56,No,No
LB,18,-10,14.9,No,No
LB,18,-9,14.94,No,No
LB,18,-8,14.99,No,No
LB,18,-7,15.03,No,No
LB,18,-6,15.17,No,No
LB,18,-5,15.3,No,No
LB,18,-4,15.34,No,No
LB,18,-3,15.39,No,No
LB,18,-2,15.43,No,No
LB,18,-1,15.5,No,No
LB,18,0,15.56,No,No
LB,18,1,15.56,No,No
LB,18,2,15.56,No,No
LB,18,3,15.56,No,No
LB,18,4,15.56,No,No
LB,18,5,15.56,No,No
LB,18,6,15.56,No,No
LB,18,7,15.56,No,No
LB,18,8,15.56,No,No
LB,18,9,15.56,No,No
LB,18,10,15.56,No,No
LB,18,11,15.56,No,No
LB,18,12,15.56,No,No
LB,18,13,15.56,No,No
LB,18,14,15.56,No,No
LB,18,15,15.56,No,No
LB,18,16,15.56,No,No
LB,18,17,15.56,No,No
LB,18,18,15.56,No,No
LB,18,19,15.56,No,No
LB,18,20,15.56,No,No
LB,18,21,15.56,No,No
LB,18,22,15.56,No,No
LB,18,23,15.56,No,No
LB,18,24,15.56,No,No
LB,18,25,15.56,No,No
LB,18,26,15.56,No,No
LB,18,27,15.56,No,No
LB,18,28,15.56,No,No
LB,18,29,15.56,No,No
LB,18,30,15.56,No,No
LB,18,31,15.56,No,No
LB,18,32,15.56,No,No
LB,18,33,15.56,No,No
LB,18,34,15.56,No,No
LB,18,35,15.56,No,No
LB,18,36,15.56,No,No
LB,18,37,15.56,No,No
LB,18,38,15.56,No,No
LB,18,39,15.56,No,No
LB,18,40,15.56,No,No
LB,19,-10,14.9,No,No
LB,19,-9,14.94,No,No
LB,19,-8,14.99,No,No
LB,19,-7,15.03,No,No
LB,19,-6,15.1,No,No
LB,19,-5,15.16,No,No
LB,19,-4,15.25,No,No
LB,19,-3,15.34,No,No
LB,19,-2,15.43,No,No
LB,19,-1,15.5,No,No
LB,19,0,15.56,No,No
LB,19,1,15.56,No,No
LB,19,2,15.56,No,No
LB,19,3,15.56,No,No
LB,19,4,15.56,No,No
LB,19,5,15.56,No,No
LB,19,6,15.56,No,No
LB,19,7,15.56,No,No
LB,19,8,15.56,No,No
LB,19,9,15.56,No,No
LB,19,10,15.56,No,No
LB,19,11,15.56,No,No
LB,19,12,15.56,No,No
LB,19,13,15.56,No,No
LB,19,14,15.56,No,No
LB,19,15,15.56,No,No
LB,19,16,15.56,No,No
LB,19,17,15.56,No,No
LB,19,18,15.56,No,No
LB,19,19,15.56,No,No
LB,19,20,15.56,No,No
LB,19,21,15.56,No,No
LB,19,22,15.56,No,No
LB,19,23,15.56,No,No
LB,19,24,15.56,No,No
LB,19,25,15.56,No,No
LB,19,26,15.56,No,No
LB,19,27,15.56,No,No
LB,19,28,15.56,No,No
LB,19,29,15.56,No,No
LB,19,30,15.56,No,No
LB,19,31,15.56,No,No
LB,19,32,15.56,No,No
LB,19,33,15.56,No,No
LB,19,34,15.56,No,No
LB,19,35,15.56,No,No
LB,19,36,15.56,No,No
LB,19,37,15.56,No,No
LB,19,38,15.56,No,No
LB,19,39,15.56,No,No
LB,19,40,15.56,No,No
LB,20,-10,14.76,No,No
LB,20,-9,14.85,No,No
LB,20,-8,14.94,No,No
LB,20,-7,15.03,No,No
LB,20,-6,15.1,No,No
LB,20,-5,15.16,No,No
LB,20,-4,15.25,No,No
LB,20,-3,15.34,No,No
LB,20,-2,15.43,No,No
LB,20,-1,15.5,No,No
LB,20,0,15.56,No,No
LB,20,1,15.56,No,No
LB,20,2,15.56,No,No
LB,20,3,15.56,No,No
LB,20,4,15.56,No,No
LB,20,5,15.56,No,No
LB,20,6,15.56,No,No
LB,20,7,15.56,No,No
LB,20,8,15.56,No,No
LB,20,9,15.56,No,No
LB,20,10,15.56,No,No
LB,20,11,15.56,No,No
LB,20,12,15.56,No,No
LB,20,13,15.56,No,No
LB,20,14,15.56,No,No
LB,20,15,15.56,No,No
LB,20,16,15.56,No,No
LB,20,17,15.56,No,No
LB,20,18,15.56,No,No
LB,20,19,15.56,No,No
LB,20,20,15.56,No,No
